YYYYMMDDHH air2m
2001012100 292.443
2001012106 295.247
2001012112 299.264
2001012118 294.779
2001012200 292.523
2001012206 294.792
2001012212 297.88
2001012218 294.211
2001012300 292.166
2001012306 294.445
2001012312 298.839
2001012318 294.389
2001012400 292.13
2001012406 294.565
2001012412 300.311
2001012418 294.591
2001012500 292.834
2001012506 295.269
2001012512 300.466
2001012518 295.08
2001012600 292.422
2001012606 295.124
2001012612 301.079
2001012618 294.892
2001012700 292.278
2001012706 295.347
2001012712 302.098
2001012718 295.349
2001012800 292.891
2001012806 295.858
2001012812 302.175
2001012818 295.949
2001012900 293.147
2001012906 296.204
2001012912 301.59
2001012918 295.405
2001013000 292.603
2001013006 295.946
2001013012 301.698
2001013018 295.425
2001013100 292.71
2001013106 295.667
2001013112 301.005
2001013118 295.19
2001020100 291.933
2001020106 295.646
2001020112 301.785
2001020118 295.491
2001020200 293.078
2001020206 296.924
2001020212 302.458
2001020218 295.634
2001020300 292.655
2001020306 296.575
2001020312 300.567
2001020318 295.963
2001020400 293.608
2001020406 296.107
2001020412 301.691
2001020418 295.552
2001020500 292.151
2001020506 295.695
2001020512 303.069
2001020518 296.043
2001020600 292.862
2001020606 296.809
2001020612 303.17
2001020618 296.688
2001020700 294.122
2001020706 297.604
2001020712 301.827
2001020718 296.421
2001020800 293.942
2001020806 296.256
2001020812 300.591
2001020818 295.932
2001020900 293.599
2001020906 295.799
2001020912 301.216
2001020918 295.624
2001021000 293.189
2001021006 296.256
2001021012 302.126
2001021018 295.469
2001021100 292.666
2001021106 295.72
2001021112 302.526
2001021118 294.769
2001021200 292.3
2001021206 295.588
2001021212 302.195
2001021218 295.034
2001021300 292.313
2001021306 295.871
2001021312 301.279
2001021318 295.103
2001021400 292.769
2001021406 295.357
2001021412 299.313
2001021418 294.891
2001021500 292.511
2001021506 295.688
2001021512 299.703
2001021518 295.102
2001021600 292.999
2001021606 296.311
2001021612 301.085
2001021618 295.199
2001021700 292.711
2001021706 296.312
2001021712 301.129
2001021718 294.838
2001021800 292.29
2001021806 294.412
2001021812 299.434
2001021818 294.604
2001021900 292.18
2001021906 294.381
2001021912 298.082
2001021918 293.835
2001022000 291.703
2001022006 295.412
2001022012 300.326
2001022018 294.855
2001022100 291.864
2001022106 296.079
2001022112 298.876
2001022118 294.857
2001022200 292.643
2001022206 294.979
2001022212 297.397
2001022218 294.29
2001022300 292.134
2001022306 294.589
2001022312 298.935
2001022318 294.701
2001022400 292.366
2001022406 294.991
2001022412 298.559
2001022418 294.038
2001022500 291.515
2001022506 294.069
2001022512 297.457
2001022518 293.826
2001022600 291.658
2001022606 293.757
2001022612 297.936
2001022618 294.171
2001022700 291.948
2001022706 294.149
2001022712 298.087
2001022718 294.272
2001022800 292.205
2001022806 294.226
2001022812 297.45
2001022818 293.492
2001030100 292.082
2001030106 293.914
2001030112 297.742
2001030118 293.782
2001030200 292.039
2001030206 294.115
2001030212 297.61
2001030218 294.116
2001030300 292.382
2001030306 294.037
2001030312 297.408
2001030318 293.937
2001030400 292.315
2001030406 293.791
2001030412 297.945
2001030418 294.504
2001030500 292.946
2001030506 294.726
2001030512 297.62
2001030518 294.135
2001030600 292.677
2001030606 294.457
2001030612 298.379
2001030618 294.626
2001030700 293.034
2001030706 295.18
2001030712 300.144
2001030718 294.78
2001030800 292.798
2001030806 295.41
2001030812 301.136
2001030818 295.459
2001030900 293.487
2001030906 296.049
2001030912 301.225
2001030918 295.336
2001031000 293.854
2001031006 295.89
2001031012 299.005
2001031018 295.122
2001031100 293.854
2001031106 295.567
2001031112 297.778
2001031118 294.766
2001031200 293.353
2001031206 294.689
2001031212 297.121
2001031218 294.489
2001031300 293.243
2001031306 294.588
2001031312 296.844
2001031318 294.011
2001031400 292.288
2001031406 294.21
2001031412 296.645
2001031418 293.612
2001031500 291.534
2001031506 293.332
2001031512 296.707
2001031518 293.542
2001031600 291.956
2001031606 294.032
2001031612 297.552
2001031618 293.634
2001031700 291.48
2001031706 294.308
2001031712 298.56
2001031718 293.519
2001031800 291.752
2001031806 294.465
2001031812 299.628
2001031818 295.052
2001031900 293.098
2001031906 295.466
2001031912 299.676
2001031918 295.198
2001032000 292.774
2001032006 295.598
2001032012 299.103
2001032018 294.343
2001032100 292.386
2001032106 294.554
2001032112 299.993
2001032118 294.3
2001032200 291.988
2001032206 294.465
2001032212 299.874
2001032218 294.078
2001032300 292.534
2001032306 295.479
2001032312 299.883
2001032318 293.879
2001032400 292.388
2001032406 295.223
2001032412 300.538
2001032418 294.447
2001032500 292.411
2001032506 295.313
2001032512 299.851
2001032518 294.581
2001032600 292.789
2001032606 295.235
2001032612 299.01
2001032618 294.469
2001032700 292.134
2001032706 294.86
2001032712 299.596
2001032718 294.534
2001032800 292.453
2001032806 294.847
2001032812 297.948
2001032818 294.834
2001032900 292.999
2001032906 294.31
2001032912 297.813
2001032918 294.033
2001033000 292.578
2001033006 294.422
2001033012 298.782
2001033018 294.232
2001033100 292.832
2001033106 294.589
2001033112 297.429
2001033118 293.812
2001040100 291.69
2001040106 294.192
2001040112 297.463
2001040118 293.668
2001040200 291.679
2001040206 294.081
2001040212 298.605
2001040218 293.823
2001040300 292.377
2001040306 294.655
2001040312 300.235
2001040318 294.889
2001040400 293.12
2001040406 294.867
2001040412 299.218
2001040418 294.191
2001040500 292.742
2001040506 294.834
2001040512 299.409
2001040518 294.291
2001040600 292.644
2001040606 294.557
2001040612 300.372
2001040618 293.835
2001040700 292.635
2001040706 294.546
2001040712 301.213
2001040718 293.778
2001040800 291.944
2001040806 294.576
2001040812 300.847
2001040818 293.39
2001040900 291.275
2001040906 294.543
2001040912 301.537
2001040918 293.966
2001041000 292.231
2001041006 294.835
2001041012 303.038
2001041018 294.412
2001041100 292.777
2001041106 295.657
2001041112 303.737
2001041118 294.767
2001041200 292.619
2001041206 295.797
2001041212 302.402
2001041218 294.779
2001041300 292.787
2001041306 294.782
2001041312 299.871
2001041318 293.282
2001041400 291.614
2001041406 292.449
2001041412 296.972
2001041418 292.717
2001041500 291.17
2001041506 293.06
2001041512 296.525
2001041518 292.57
2001041600 291.692
2001041606 293.493
2001041612 296.956
2001041618 293.103
2001041700 291.68
2001041706 293.138
2001041712 298.262
2001041718 292.984
2001041800 291.448
2001041806 293.297
2001041812 298.61
2001041818 293.282
2001041900 291.28
2001041906 293.536
2001041912 299.92
2001041918 293.295
2001042000 291.578
2001042006 293.758
2001042012 299.699
2001042018 293.77
2001042100 292.248
2001042106 294.724
2001042112 297.997
2001042118 294.191
2001042200 292.769
2001042206 294.49
2001042212 297.212
2001042218 294.456
2001042300 293.344
2001042306 294.299
2001042312 297.422
2001042318 293.411
2001042400 291.82
2001042406 293.464
2001042412 299.09
2001042418 293.346
2001042500 292.168
2001042506 293.802
2001042512 298.878
2001042518 292.913
2001042600 291.702
2001042606 293.425
2001042612 300.437
2001042618 293.546
2001042700 292.288
2001042706 293.969
2001042712 300.336
2001042718 293.215
2001042800 291.892
2001042806 294.171
2001042812 300.211
2001042818 293.1
2001042900 291.687
2001042906 293.787
2001042912 300.444
2001042918 291.999
2001043000 290.677
2001043006 293.035
2001043012 299.761
2001043018 293.225
2001050100 292.392
2001050106 294.147
2001050112 299.672
2001050118 293.615
2001050200 291.778
2001050206 293.612
2001050212 300.991
2001050218 293.458
2001050300 291.58
2001050306 294.181
2001050312 301.47
2001050318 293.53
2001050400 290.43
2001050406 294.025
2001050412 302.838
2001050418 293.365
2001050500 291.42
2001050506 294.021
2001050512 302.103
2001050518 294.055
2001050600 291.924
2001050606 295.365
2001050612 302.784
2001050618 293.754
2001050700 292.256
2001050706 295.025
2001050712 301.643
2001050718 293.827
2001050800 291.749
2001050806 294.346
2001050812 302.185
2001050818 294.158
2001050900 292.348
2001050906 294.863
2001050912 303.208
2001050918 294.05
2001051000 292.41
2001051006 296.023
2001051012 302.978
2001051018 294.769
2001051100 293.15
2001051106 295.632
2001051112 299.889
2001051118 294.426
2001051200 292.78
2001051206 295.429
2001051212 300.728
2001051218 294.477
2001051300 293.03
2001051306 294.843
2001051312 300.508
2001051318 293.558
2001051400 292.122
2001051406 293.769
2001051412 298.973
2001051418 293.461
2001051500 291.651
2001051506 292.254
2001051512 297.393
2001051518 292.985
2001051600 291.249
2001051606 292.739
2001051612 298.8
2001051618 293.216
2001051700 292.0
2001051706 293.883
2001051712 302.305
2001051718 294.238
2001051800 292.234
2001051806 294.697
2001051812 301.898
2001051818 292.515
2001051900 289.386
2001051906 291.876
2001051912 300.987
2001051918 290.682
2001052000 288.305
2001052006 290.989
2001052012 299.378
2001052018 290.786
2001052100 288.068
2001052106 290.791
2001052112 298.019
2001052118 290.081
2001052200 288.467
2001052206 290.857
2001052212 298.972
2001052218 290.135
2001052300 288.591
2001052306 291.469
2001052312 300.504
2001052318 291.646
2001052400 289.957
2001052406 292.347
2001052412 299.484
2001052418 292.502
2001052500 290.49
2001052506 292.657
2001052512 298.886
2001052518 292.525
2001052600 291.524
2001052606 293.313
2001052612 299.806
2001052618 293.425
2001052700 290.615
2001052706 293.326
2001052712 300.668
2001052718 293.359
2001052800 291.278
2001052806 293.301
2001052812 300.625
2001052818 293.503
2001052900 292.201
2001052906 294.277
2001052912 301.861
2001052918 294.139
2001053000 292.038
2001053006 294.146
2001053012 301.697
2001053018 293.361
2001053100 290.824
2001053106 292.3
2001053112 301.173
2001053118 293.592
2001060100 290.802
2001060106 292.38
2001060112 300.407
2001060118 293.039
2001060200 290.403
2001060206 292.325
2001060212 298.614
2001060218 292.351
2001060300 290.916
2001060306 292.959
2001060312 297.768
2001060318 293.147
2001060400 291.58
2001060406 292.824
2001060412 299.323
2001060418 293.513
2001060500 291.956
2001060506 293.244
2001060512 299.868
2001060518 292.782
2001060600 290.148
2001060606 292.801
2001060612 300.462
2001060618 293.115
2001060700 289.803
2001060706 292.045
2001060712 301.449
2001060718 292.102
2001060800 289.167
2001060806 291.423
2001060812 299.602
2001060818 291.769
2001060900 288.757
2001060906 290.969
2001060912 298.937
2001060918 291.43
2001061000 289.073
2001061006 291.339
2001061012 299.603
2001061018 291.741
2001061100 288.762
2001061106 290.337
2001061112 298.661
2001061118 291.171
2001061200 287.625
2001061206 289.57
2001061212 298.725
2001061218 290.972
2001061300 288.115
2001061306 290.458
2001061312 298.813
2001061318 290.883
2001061400 288.318
2001061406 291.469
2001061412 300.826
2001061418 290.538
2001061500 287.238
2001061506 290.666
2001061512 300.69
2001061518 289.535
2001061600 286.435
2001061606 289.957
2001061612 301.668
2001061618 290.883
2001061700 288.579
2001061706 291.247
2001061712 301.868
2001061718 290.433
2001061800 287.95
2001061806 291.589
2001061812 302.513
2001061818 292.435
2001061900 290.032
2001061906 292.534
2001061912 300.97
2001061918 291.758
2001062000 288.626
2001062006 291.224
2001062012 301.63
2001062018 291.463
2001062100 287.853
2001062106 292.064
2001062112 303.186
2001062118 293.257
2001062200 290.437
2001062206 292.841
2001062212 300.376
2001062218 294.262
2001062300 290.793
2001062306 291.325
2001062312 299.467
2001062318 292.526
2001062400 290.157
2001062406 291.991
2001062412 300.692
2001062418 293.115
2001062500 289.288
2001062506 291.155
2001062512 299.778
2001062518 291.853
2001062600 289.064
2001062606 291.099
2001062612 301.104
2001062618 291.261
2001062700 287.871
2001062706 291.591
2001062712 303.242
2001062718 293.084
2001062800 289.54
2001062806 292.322
2001062812 302.265
2001062818 294.255
2001062900 290.354
2001062906 291.054
2001062912 300.439
2001062918 292.448
2001063000 288.993
2001063006 290.248
2001063012 300.063
2001063018 291.259
2001070100 287.641
2001070106 290.225
2001070112 301.227
2001070118 291.15
2001070200 287.302
2001070206 291.263
2001070212 301.147
2001070218 290.144
2001070300 286.773
2001070306 291.44
2001070312 302.692
2001070318 291.644
2001070400 287.813
2001070406 291.396
2001070412 301.929
2001070418 291.116
2001070500 287.336
2001070506 291.515
2001070512 302.169
2001070518 292.289
2001070600 287.933
2001070606 290.848
2001070612 300.574
2001070618 293.019
2001070700 288.717
2001070706 290.003
2001070712 299.559
2001070718 293.059
2001070800 289.013
2001070806 290.023
2001070812 298.645
2001070818 290.783
2001070900 287.505
2001070906 289.689
2001070912 300.08
2001070918 291.057
2001071000 287.224
2001071006 289.791
2001071012 300.783
2001071018 290.53
2001071100 287.691
2001071106 290.926
2001071112 300.993
2001071118 289.223
2001071200 287.165
2001071206 291.278
2001071212 304.892
2001071218 292.616
2001071300 290.003
2001071306 293.151
2001071312 300.817
2001071318 293.024
2001071400 289.909
2001071406 290.596
2001071412 298.197
2001071418 291.283
2001071500 286.713
2001071506 289.223
2001071512 299.068
2001071518 290.346
2001071600 287.098
2001071606 289.189
2001071612 299.883
2001071618 291.432
2001071700 288.208
2001071706 290.14
2001071712 300.845
2001071718 292.418
2001071800 288.771
2001071806 290.716
2001071812 301.447
2001071818 293.006
2001071900 289.357
2001071906 291.035
2001071912 302.171
2001071918 293.341
2001072000 289.455
2001072006 291.391
2001072012 302.958
2001072018 291.495
2001072100 288.78
2001072106 291.899
2001072112 306.515
2001072118 295.034
2001072200 291.265
2001072206 294.546
2001072212 307.154
2001072218 296.706
2001072300 292.627
2001072306 294.716
2001072312 302.522
2001072318 294.58
2001072400 290.565
2001072406 291.278
2001072412 298.839
2001072418 292.914
2001072500 289.464
2001072506 291.422
2001072512 300.911
2001072518 293.215
2001072600 289.401
2001072606 291.623
2001072612 301.757
2001072618 293.349
2001072700 289.014
2001072706 291.334
2001072712 301.389
2001072718 292.237
2001072800 288.504
2001072806 291.81
2001072812 302.508
2001072818 292.673
2001072900 290.329
2001072906 292.635
2001072912 300.389
2001072918 293.652
2001073000 289.459
2001073006 290.503
2001073012 298.53
2001073018 291.941
2001073100 287.418
2001073106 289.024
2001073112 299.135
2001073118 291.905
2001080100 288.182
2001080106 290.145
2001080112 299.819
2001080118 292.668
2001080200 288.913
2001080206 290.699
2001080212 299.297
2001080218 293.046
2001080300 289.064
2001080306 290.632
2001080312 300.276
2001080318 293.49
2001080400 289.203
2001080406 290.155
2001080412 300.29
2001080418 292.523
2001080500 287.625
2001080506 289.911
2001080512 301.402
2001080518 292.391
2001080600 288.859
2001080606 290.724
2001080612 300.301
2001080618 292.403
2001080700 287.902
2001080706 289.69
2001080712 300.337
2001080718 292.183
2001080800 287.748
2001080806 289.824
2001080812 300.105
2001080818 292.76
2001080900 288.857
2001080906 290.601
2001080912 300.094
2001080918 293.25
2001081000 289.071
2001081006 290.425
2001081012 300.368
2001081018 292.626
2001081100 288.101
2001081106 290.654
2001081112 300.3
2001081118 293.202
2001081200 288.656
2001081206 291.102
2001081212 299.634
2001081218 292.969
2001081300 288.814
2001081306 290.558
2001081312 299.515
2001081318 292.838
2001081400 288.025
2001081406 290.034
2001081412 299.484
2001081418 292.65
2001081500 287.73
2001081506 289.81
2001081512 300.619
2001081518 293.272
2001081600 287.972
2001081606 289.914
2001081612 299.672
2001081618 291.94
2001081700 287.041
2001081706 289.58
2001081712 299.961
2001081718 292.637
2001081800 288.545
2001081806 290.667
