#YYYYMMDDHH,air2m,prate,soilw0-10cm,soilw10-200cm,FOGO
2003100218,294538,1.72569e-05,0.213746,0.1427,0
2003100300,290975,9.98843e-08,0.212317,0.143033,8
2003100306,295069,9.98843e-08,0.210999,0.143365,0
2003100312,304444,9.98843e-08,0.207914,0.143477,7
2003100318,296624,9.98843e-08,0.205932,0.143477,83
2003100400,292.0,9.98843e-08,0.204611,0.143587,0
2003100406,296325,6.4999e-07,0.203952,0.143922,0
2003100412,304736,9.98843e-08,0.202297,0.143923,24
2003100418,296896,9.98843e-08,0.201196,0.144254,7
2003100500,292137,2.94942e-06,0.200754,0.144254,12
2003100506,296.19,2.08806e-06,0.200539,0.144588,7
2003100512,304035,9.98843e-08,0.199324,0.144588,19
2003100518,296239,9.98843e-08,0.198553,0.14481,101
2003100600,291402,5.39969e-07,0.198113,0.144921,21
2003100606,296361,8.72173e-07,0.197781,0.145031,0
2003100612,306419,9.98843e-08,0.196678,0.145032,17
2003100618,297598,9.98843e-08,0.196238,0.145254,50
2003100700,292924,9.98843e-08,0.195687,0.145364,2
2003100706,296.96,1.20236e-06,0.195467,0.145364,8
2003100712,308009,9.98843e-08,0.194694,0.145478,78
2003100718,298657,9.98843e-08,0.194365,0.1457,223
2003100800,295395,9.98843e-08,0.194035,0.145921,65
2003100806,297971,4.29948e-07,0.193704,0.145921,7
2003100812,306.32,9.98843e-08,0.19304,0.146145,19
2003100818,299.64,9.98843e-08,0.1926,0.146255,342
2003100900,295101,5.39969e-07,0.192602,0.146366,0
2003100906,297417,2.12046e-07,0.192492,0.146587,8
2003100912,304914,9.98843e-08,0.191828,0.146588,46
2003100918,297527,9.98843e-08,0.19172,0.14681,14
2003101000,294.3,9.98843e-08,0.1915,0.14692,32
2003101006,297736,9.98843e-08,0.19128,0.147145,3
2003101012,306445,9.98843e-08,0.190837,0.147255,7
2003101018,297895,9.98843e-08,0.190285,0.147366,308
2003101100,293555,3.29047e-06,0.190617,0.147587,1
2003101106,297.36,9.98843e-08,0.190397,0.147922,3
2003101112,306807,9.98843e-08,0.189622,0.147922,99
2003101118,297483,9.98843e-08,0.189516,0.147811,30
2003101200,293825,9.98843e-08,0.189516,0.148033,44
2003101206,297.56,9.98843e-08,0.189516,0.148588,4
2003101212,306187,9.98843e-08,0.188963,0.148477,17
2003101218,298609,1.94525e-05,0.190066,0.148587,127
2003101300,294694,1.65931e-05,0.192486,0.148812,2
2003101306,296041,1.96736e-05,0.193695,0.149254,0
2003101312,298892,5.43986e-05,0.197349,0.149364,2
2003101318,293886,2.24412e-05,0.199573,0.149586,1
2003101400,291001,9.83449e-07,0.199241,0.149921,0
2003101406,293589,4.84091e-06,0.199355,0.150031,0
2003101412,299181,9.98843e-08,0.198582,0.150365,0
2003101418,293463,9.98843e-08,0.198143,0.150587,2
2003101500,290.03,9.98843e-08,0.198035,0.150808,0
2003101506,293514,9.98843e-08,0.197704,0.151145,0
2003101512,301516,9.98843e-08,0.19682,0.151144,0
2003101518,294.74,9.98843e-08,0.196491,0.151254,2
2003101600,290.03,9.98843e-08,0.196272,0.151699,0
2003101606,294274,9.98843e-08,0.196273,0.152032,1
2003101612,302419,9.98843e-08,0.195499,0.151921,22
2003101618,294565,9.98843e-08,0.195281,0.151921,12
2003101700,289464,9.98843e-08,0.19506,0.152255,28
2003101706,293893,2.11037e-07,0.194952,0.152698,12
2003101712,303032,9.98843e-08,0.194511,0.152587,11
2003101718,294267,9.98843e-08,0.194291,0.152922,329
2003101800,288931,9.98843e-08,0.194071,0.153144,4
2003101806,294581,9.98843e-08,0.194295,0.153699,3
2003101812,305974,9.98843e-08,0.193522,0.15359,54
2003101818,294885,9.98843e-08,0.193412,0.1537,49
2003101900,290514,9.98843e-08,0.193191,0.153923,52
2003101906,296856,9.98843e-08,0.193305,0.154367,28
2003101912,307228,9.98843e-08,0.192864,0.154257,33
2003101918,296893,9.98843e-08,0.192419,0.154589,421
2003102000,291265,9.98843e-08,0.192757,0.154924,27
2003102006,297577,9.98843e-08,0.192758,0.155146,3
2003102012,308316,9.98843e-08,0.192093,0.155257,87
2003102018,297.72,9.98843e-08,0.191874,0.15548,57
2003102100,292406,9.98843e-08,0.191987,0.155924,61
2003102106,297456,9.98843e-08,0.191877,0.156147,142
2003102112,308636,9.98843e-08,0.191437,0.156259,123
2003102118,298305,9.98843e-08,0.191328,0.15626,488
2003102200,293.33,9.98843e-08,0.19144,0.156814,95
2003102206,299.02,9.98843e-08,0.191664,0.157037,8
2003102212,309349,9.98843e-08,0.190999,0.156927,43
2003102218,300121,9.98843e-08,0.190889,0.15737,167
2003102300,295933,9.98843e-08,0.191225,0.157594,42
2003102306,300992,9.98843e-08,0.191115,0.157927,34
2003102312,309358,9.98843e-08,0.191006,0.158038,90
2003102318,299.74,2.75643e-06,0.190897,0.158371,159
2003102400,294598,0.000107998,0.206201,0.158705,6
2003102406,297162,6.7151e-05,0.214567,0.159592,0
2003102412,301648,4.03422e-05,0.213469,0.160032,0
2003102418,295438,9.98843e-08,0.21072,0.160475,6
2003102500,292241,6.54517e-07,0.209402,0.161031,0
2003102506,296.55,3.73391e-06,0.208638,0.161475,0
2003102512,301526,5.90618e-05,0.210105,0.161806,27
2003102518,294377,2.39799e-05,0.210886,0.162362,7
2003102600,291.59,1.66918e-05,0.212232,0.162916,1
2003102606,295837,9.98843e-08,0.211572,0.163252,3
2003102612,303628,2.72938e-06,0.210472,0.163694,5
2003102618,296037,9.98843e-08,0.209925,0.163806,26
2003102700,291336,9.98843e-08,0.209597,0.164585,0
2003102706,296237,9.98843e-08,0.209159,0.164805,0
2003102712,304595,9.98843e-08,0.208169,0.16514,14
2003102718,295739,9.98843e-08,0.20784,0.165362,0
2003102800,291072,9.98843e-08,0.207734,0.165917,9
2003102806,296049,9.98843e-08,0.207627,0.166363,2
2003102812,303827,7.67811e-07,0.206854,0.166475,8
2003102818,295561,4.3637e-07,0.20686,0.166696,65
2003102900,291575,2.1804e-06,0.20686,0.167474,12
2003102906,295869,8.73305e-07,0.206976,0.168029,0
2003102912,302539,9.98843e-08,0.206534,0.168141,5
2003102918,295516,6.60693e-07,0.206539,0.168586,0
2003103000,292261,9.98843e-08,0.206654,0.168918,3
2003103006,296.44,9.98843e-08,0.206876,0.169696,0
2003103012,301892,9.98843e-08,0.20655,0.169919,6
2003103018,295405,2.51499e-06,0.20666,0.170253,17
2003103100,292.96,1.27957e-05,0.20766,0.170918,2
2003103106,297328,1.09256e-05,0.208768,0.171697,0
2003103112,302986,4.32397e-05,0.211628,0.171807,0
2003103118,295546,6.22709e-05,0.217364,0.172252,0
2003110100,292676,4.3637e-07,0.217368,0.172916,0
2003110106,296663,2.8394e-06,0.217371,0.173583,0
2003110112,304452,1.53444e-06,0.216603,0.174029,3
2003110118,295898,6.60478e-05,0.221575,0.17436,2
2003110200,293435,5.24859e-05,0.228042,0.175138,2
2003110206,296636,8.42776e-05,0.242165,0.175692,0
2003110212,301812,0.000108737,0.251211,0.176136,0
2003110218,295472,0.000128879,0.263901,0.177354,1
2003110300,293771,1.96992e-05,0.262363,0.178462,0
2003110306,295915,0.000138121,0.278141,0.179347,0
2003110312,299811,0.000127747,0.278337,0.180453,0
2003110318,293741,0.000118796,0.281213,0.181673,0
2003110400,291086,8.6625e-05,0.286168,0.182782,0
2003110406,291726,0.00012772,0.30029,0.184003,0
2003110412,295.33,0.000128758,0.304397,0.185114,0
2003110418,291.57,7.43835e-05,0.302336,0.186009,2
2003110500,290421,3.26046e-05,0.300005,0.187009,0
2003110506,291292,8.86495e-05,0.305675,0.187788,0
2003110512,295699,2.44742e-05,0.296125,0.188789,0
2003110518,291549,4.13824e-05,0.295505,0.189344,0
2003110600,290259,2.01118e-05,0.29452,0.190346,0
2003110606,292535,2.53016e-05,0.292052,0.191237,0
2003110612,297195,2.15278e-05,0.285147,0.19168,0
2003110618,292383,2.20979e-05,0.282577,0.192458,0
2003110700,290347,5.60091e-06,0.281454,0.193349,0
2003110706,292828,1.96248e-05,0.280551,0.194015,0
2003110712,299498,4.04558e-05,0.278852,0.194572,0
2003110718,293205,3.94068e-05,0.280044,0.195235,0
2003110800,291363,7.70848e-06,0.279267,0.196125,0
2003110806,296003,2.2335e-05,0.278046,0.196901,0
2003110812,301665,8.7581e-05,0.280007,0.197345,3
2003110818,294.81,0.000133459,0.294261,0.19812,2
2003110900,292262,1.75444e-05,0.293063,0.19912,0
2003110906,296315,4.56968e-05,0.293964,0.199785,0
2003110912,298725,0.000288039,0.320777,0.200783,0
2003110918,294782,0.000170273,0.336655,0.202337,1
2003111000,293081,9.98843e-08,0.325783,0.20367,0
2003111006,296099,6.56379e-05,0.324472,0.204668,0
2003111012,298131,0.000232583,0.336189,0.206112,0
2003111018,294745,6.44368e-05,0.330212,0.207777,4
2003111100,292767,6.65382e-06,0.322005,0.208999,0
2003111106,295601,3.63106e-05,0.317785,0.210222,0
2003111112,300805,0.000128641,0.317716,0.211104,0
2003111118,294383,1.50095e-05,0.307633,0.212103,12
2003111200,292055,9.98843e-08,0.302425,0.213101,3
2003111206,295893,1.64018e-06,0.296771,0.213989,0
2003111212,302779,4.52057e-05,0.290645,0.214211,5
2003111218,294816,9.98843e-08,0.286105,0.215099,0
2003111300,291804,9.98843e-08,0.283887,0.215876,0
2003111306,296437,6.39385e-06,0.281226,0.216654,0
2003111312,305345,9.13194e-06,0.27602,0.216762,7
2003111318,296772,8.70032e-07,0.274133,0.217097,64
2003111400,293693,2.72938e-06,0.273468,0.217875,0
2003111406,299.36,1.14203e-05,0.27247,0.218653,0
2003111412,304827,6.86228e-05,0.273326,0.218872,2
2003111418,297259,0.000104818,0.286311,0.219427,1
2003111500,294277,7.15107e-06,0.284112,0.220425,0
2003111506,296798,4.23629e-05,0.284454,0.221202,0
2003111512,301669,0.000106353,0.288299,0.221755,3
2003111518,295267,9.96675e-05,0.294392,0.22253,1
2003111600,292303,9.01339e-06,0.291315,0.223528,2
2003111606,295262,4.07307e-06,0.287449,0.224637,0
2003111612,302524,3.52889e-05,0.282575,0.22497,1
2003111618,295242,1.32913e-05,0.2808,0.225412,5
2003111700,292669,9.98843e-08,0.279034,0.226301,0
2003111706,296298,5.46391e-07,0.276714,0.226966,0
2003111712,303918,8.57198e-06,0.271743,0.227299,8
2003111718,296795,2.07837e-05,0.271949,0.227742,6
2003111800,294199,9.98843e-08,0.271068,0.228408,0
2003111806,298001,3.99696e-05,0.273499,0.229296,0
2003111812,305769,2.12783e-05,0.270626,0.229519,2
2003111818,297005,1.64819e-05,0.270615,0.230073,10
2003111900,294035,9.98843e-08,0.269294,0.230738,0
2003111906,297885,1.35932e-05,0.269186,0.231516,0
2003111912,305235,2.52637e-05,0.267193,0.231517,9
2003111918,297206,3.92339e-05,0.270397,0.232069,1
2003112000,294789,1.85874e-05,0.27163,0.232848,3
2003112006,297.27,0.000115515,0.284393,0.233847,0
2003112012,302584,0.000124485,0.292529,0.2344,0
2003112018,295938,7.36503e-05,0.293967,0.235616,7
2003112100,293255,4.09257e-05,0.294421,0.236614,0
2003112106,297149,1.34208e-05,0.289559,0.2375,0
2003112112,302548,9.36129e-05,0.29007,0.23783,1
2003112118,295729,2.69228e-05,0.285756,0.238715,0
2003112200,292.16,1.7502e-06,0.282003,0.239493,3
2003112206,295376,2.52148e-06,0.278908,0.240268,2
2003112212,301156,1.75018e-06,0.273381,0.24049,5
2003112218,294565,1.07609e-05,0.271165,0.240821,10
2003112300,291.76,2.31585e-06,0.270389,0.241599,0
2003112306,295609,6.55649e-07,0.269286,0.242155,0
2003112312,302614,2.28929e-06,0.265091,0.242043,0
2003112318,294897,9.98843e-08,0.263431,0.2426,0
2003112400,292572,1.18611e-05,0.263759,0.243153,0
2003112406,296442,1.42806e-06,0.263096,0.243821,0
2003112412,303125,1.32257e-06,0.260222,0.24371,0
2003112418,295874,3.2219e-07,0.25934,0.244043,9
2003112500,293693,1.23096e-05,0.260117,0.244822,1
2003112506,297216,2.59986e-05,0.261891,0.245378,0
2003112512,303177,3.6339e-05,0.261448,0.245711,0
2003112518,295642,7.0752e-05,0.269062,0.245821,8
2003112600,293101,9.98843e-08,0.268515,0.24671,0
2003112606,296761,9.98843e-08,0.267298,0.247265,0
2003112612,305156,2.31342e-05,0.265414,0.247487,16
2003112618,296989,3.62053e-06,0.26453,0.247932,2
2003112700,294283,2.47768e-05,0.267184,0.248375,6
2003112706,297537,3.91075e-05,0.270303,0.249153,0
2003112712,304634,3.84058e-06,0.266318,0.249153,1
2003112718,297619,"0,03395",0.269069,0.249487,10
2003112800,293846,1.55201e-05,0.269298,0.250153,0
2003112806,297.38,4.10681e-05,0.271955,0.251042,0
2003112812,303756,3.02335e-05,0.269959,0.251151,3
2003112818,297017,1.80575e-05,0.270615,0.251706,0
2003112900,294279,1.03611e-05,0.270296,0.252374,5
2003112906,298182,2.53453e-05,0.270637,0.253151,2
2003112912,302261,0.000137976,0.280162,0.253372,0
2003112918,295712,0.000102707,0.285597,0.254369,13
2003113000,292967,5.87966e-05,0.290729,0.255034,0
2003113006,296217,3.55176e-05,0.292669,0.256145,0
2003113012,301544,7.37061e-05,0.289894,0.256589,0
2003113018,295775,4.13363e-05,0.291219,0.257034,0
2003120100,293223,1.62359e-05,0.292138,0.258034,0
2003120106,296829,3.76235e-05,0.293149,0.2587,0
2003120112,302368,5.27894e-05,0.290572,0.259147,1
2003120118,296206,1.86385e-05,0.288798,0.25959,2
2003120200,293668,2.6524e-05,0.289578,0.260256,3
2003120206,297862,2.80018e-05,0.289919,0.261148,0
2003120212,303287,6.96327e-05,0.290219,0.261369,0
2003120218,296572,0.000105236,0.296748,0.262144,0
2003120300,293458,5.5869e-05,0.301885,0.263031,0
2003120306,298011,2.49094e-05,0.30078,0.26392,0
2003120312,302669,0.000110718,0.303081,0.264587,1
2003120318,296437,0.000123197,0.316058,0.265363,0
2003120400,294274,8.39553e-06,0.31142,0.266251,0
2003120406,298145,1.42996e-06,0.306649,0.267141,0
2003120412,302192,0.000148945,0.315498,0.267806,0
2003120418,296704,2.08937e-05,0.310276,0.268803,0
2003120500,294481,9.88616e-07,0.305628,0.26958,0
2003120506,298717,8.50752e-06,0.302189,0.270245,0
2003120512,303.22,9.64532e-05,0.303179,0.270579,1
2003120518,297407,9.03913e-05,0.306818,0.271465,0
2003120600,295379,1.68449e-05,0.306035,0.272466,0
2003120606,298762,4.7698e-05,0.305925,0.273351,0
2003120612,302211,8.57121e-05,0.30503,0.274017,0
2003120618,296781,6.5709e-05,0.304377,0.274902,1
2003120700,294934,8.30512e-06,0.30195,0.275569,0
2003120706,298571,5.79194e-05,0.305798,0.276348,0
2003120712,301472,0.000181289,0.316604,0.277232,0
2003120718,296195,7.24728e-05,0.314387,0.278447,0
2003120800,293.79,2.23434e-05,0.312632,0.279224,0
2003120806,297533,4.37319e-05,0.313075,0.279888,0
2003120812,302417,0.000108437,0.31287,0.28044,0
2003120818,295839,4.69686e-05,0.311443,0.281218,2
2003120900,293057,2.86667e-05,0.3128,0.281996,0
2003120906,297236,3.02787e-05,0.311717,0.282884,0
2003120912,304262,6.29273e-05,0.306704,0.282996,0
2003120918,296994,1.53262e-05,0.304152,0.28344,0
2003121000,293735,9.97179e-07,0.302383,0.283996,0
2003121006,298248,2.32239e-05,0.302366,0.284662,0
2003121012,304318,3.10261e-05,0.295602,0.284552,3
2003121018,296615,1.80231e-05,0.293939,0.284884,1
2003121100,293391,3.08064e-06,0.292611,0.285439,0
2003121106,296592,7.60011e-07,0.290062,0.285885,0
2003121112,303491,1.00014e-05,0.282632,0.285552,0
2003121118,295544,1.2001e-06,0.281191,0.285552,4
2003121200,293046,9.98843e-08,0.281301,0.28622,0
2003121206,297712,9.98843e-08,0.28008,0.286552,0
2003121212,305284,1.71855e-05,0.276644,0.285998,4
2003121218,296193,2.96823e-05,0.277302,0.28622,4
2003121300,293.1,5.41834e-05,0.285602,0.286778,2
2003121306,297662,1.46405e-05,0.285945,0.287445,0
2003121312,302.94,6.57977e-05,0.286703,0.287333,0
2003121318,295684,2.30573e-05,0.285925,0.287554,5
2003121400,293292,9.98843e-08,0.284932,0.28822,0
2003121406,296596,9.98843e-08,0.283049,0.288664,0
2003121412,303003,1.42014e-06,0.277734,0.28822,0
2003121418,295539,9.98843e-08,0.276295,0.288332,2
2003121500,293.08,9.98843e-08,0.276515,0.288888,0
2003121506,297462,5.48532e-07,0.275737,0.289223,0
2003121512,303957,2.33189e-06,0.271536,0.288558,0
2003121518,295873,1.2001e-06,0.27098,0.288556,14
2003121600,293427,3.24208e-07,0.272309,0.289225,0
2003121606,297674,1.89349e-05,0.273543,0.28956,0
2003121612,304933,1.39451e-05,0.270893,0.289117,0
2003121618,296858,4.19052e-05,0.273336,0.289119,1
2003121700,294047,3.77497e-05,0.278136,0.289676,0
2003121706,298111,3.62395e-05,0.28351,0.290231,1
2003121712,302292,0.000136303,0.294737,0.290235,0
2003121718,296051,8.44346e-05,0.301149,0.29079,16
2003121800,293693,5.16213e-05,0.305179,0.291458,0
2003121806,296269,1.24978e-05,0.300836,0.292127,0
2003121812,301144,2.12601e-05,0.29338,0.292129,0
2003121818,295049,1.75931e-05,0.291807,0.292572,5
2003121900,292589,3.60954e-06,0.290801,0.292793,0
2003121906,296537,6.4999e-07,0.289021,0.293239,0
2003121912,301128,4.00262e-05,0.283881,0.293017,0
2003121918,295.0,4.60774e-05,0.285946,0.293237,1
2003122000,292806,5.25288e-06,0.285949,0.293791,0
2003122006,296251,1.4258e-06,0.284841,0.294013,0
2003122012,301477,7.65789e-05,0.285363,0.293901,0
2003122018,294962,1.17474e-05,0.284368,0.294124,6
2003122100,292927,1.26154e-05,0.285377,0.294677,0
2003122106,297028,3.90908e-06,0.284278,0.295121,0
2003122112,302963,9.62098e-05,0.286841,0.294789,0
2003122118,295839,3.86092e-05,0.289069,0.295122,1
2003122200,293755,2.83533e-05,0.29334,0.295678,0
2003122206,297213,6.50925e-05,0.303072,0.296345,0
2003122212,301985,0.000116781,0.30729,0.296346,0
2003122218,296179,0.000125177,0.316844,0.296793,2
2003122300,294227,2.01655e-05,0.315862,0.297571,0
2003122306,297467,5.55264e-05,0.318406,0.298349,0
2003122312,300499,0.000178512,0.328903,0.299239,0
2003122318,295782,7.14007e-05,0.329119,0.299685,0
2003122400,293775,0.00010934,0.341563,0.300685,0
2003122406,296.7,3.89465e-05,0.340537,0.30135,0
2003122412,298942,0.000311081,0.361804,0.30257,0
2003122418,295318,0.000137896,0.357345,0.304345,0
2003122500,293037,0.00011994,0.361355,0.305452,0
2003122506,294629,4.03729e-05,0.351618,0.306672,0
2003122512,298788,9.25535e-05,0.343323,0.307116,0
2003122518,294296,0.000105125,0.344686,0.308005,0
2003122600,292049,1.64018e-06,0.338032,0.308671,0
2003122606,294148,2.11037e-07,0.332048,0.309338,0
2003122612,298827,6.92212e-05,0.325136,0.309225,0
2003122618,294.15,4.07281e-05,0.32412,0.309558,0
2003122700,292127,7.27819e-06,0.321804,0.310111,0
2003122706,294351,1.63148e-05,0.320052,0.310334,0
2003122712,298511,9.99501e-05,0.318271,0.310333,0
2003122718,294154,9.23908e-05,0.326474,0.310888,0
2003122800,292749,4.17064e-06,0.322039,0.311444,0
2003122806,295239,1.44452e-05,0.319158,0.311887,0
2003122812,298431,0.000142211,0.326957,0.312109,0
2003122818,294463,6.31579e-05,0.324342,0.31277,0
2003122900,293.17,9.98843e-08,0.31914,0.313438,0
2003122906,296362,2.88157e-05,0.318565,0.313771,0
2003122912,299992,0.000137767,0.32277,0.313991,0
2003122918,294829,0.00012093,0.328098,0.314655,0
2003123000,292847,8.17963e-05,0.33223,0.315652,0
2003123006,295039,3.30548e-06,0.3248,0.316097,0
2003123012,299.88,0.000134678,0.326761,0.31654,0
2003123018,295236,8.2023e-05,0.326968,0.316983,0
2003123100,293099,5.6111e-06,0.322989,0.317427,0
2003123106,296503,8.82379e-06,0.31945,0.317647,0
2003123112,302193,0.000124675,0.321756,0.317646,0
2003123118,296375,3.95121e-05,0.320783,0.31798,0
2004010100,293826,9.98843e-08,0.317131,0.318201,0
2004010106,296857,1.2212e-05,0.314924,0.318424,0
2004010112,302.78,8.01487e-05,0.315109,0.31809,0
2004010118,296714,7.43328e-05,0.316707,0.318312,0
2004010200,294.77,5.92185e-05,0.321182,0.318757,0
2004010206,297448,4.88604e-05,0.321627,0.319313,0
2004010212,300551,0.000287895,0.340462,0.319869,0
2004010218,296024,0.00015969,0.344255,0.320976,0
2004010300,293877,8.30176e-05,0.351641,0.321531,0
2004010306,296792,3.29968e-05,0.348414,0.322089,0
2004010312,297981,0.000355511,0.375859,0.322863,0
2004010318,295016,0.000110681,0.370746,0.323972,0
2004010400,293657,5.19848e-05,0.36743,0.324861,0
2004010406,295236,2.24459e-05,0.359347,0.325305,0
2004010412,298046,0.000273777,0.373201,0.325864,0
2004010418,294835,0.000191852,0.382932,0.327194,0
2004010500,293259,4.0301e-05,0.371852,0.328079,0
2004010506,295049,2.10824e-05,0.361647,0.328747,0
2004010512,298.13,0.000249,0.372486,0.32908,0
2004010518,294.94,0.000133869,0.374279,0.330189,0
2004010600,293073,2.45469e-05,0.364542,0.330966,0
2004010606,295482,1.01291e-05,0.354988,0.331525,0
2004010612,299044,0.000234704,0.363906,0.331413,2
2004010618,294783,0.000110262,0.363561,0.3323,0
2004010700,293035,9.98843e-08,0.35415,0.332965,0
2004010706,295.28,1.2434e-05,0.347163,0.333187,0
2004010712,300052,0.000123893,0.345953,0.332852,0
2004010718,294718,6.48167e-05,0.343179,0.333181,1
2004010800,292868,9.98843e-08,0.338655,0.333403,0
2004010806,294936,2.50933e-06,0.33434,0.333293,0
2004010812,299574,0.000121214,0.33662,0.333069,0
2004010818,295219,0.000128597,0.344258,0.333399,0
2004010900,293325,2.61935e-06,0.337741,0.33373,0
2004010906,295972,8.72015e-06,0.332655,0.333842,0
2004010912,300784,9.20297e-05,0.330061,0.333397,0
2004010918,295585,9.23169e-05,0.335146,0.333505,0
2004011000,294074,2.66708e-05,0.333777,0.333728,0
2004011006,296442,3.0706e-05,0.332024,0.33384,0
2004011012,299999,0.000183623,0.339978,0.333839,0
2004011018,295859,0.000156534,0.343773,0.334724,0
2004011100,294.37,2.11778e-05,0.335914,0.335169,0
2004011106,296125,1.77654e-05,0.331365,0.335281,0
2004011112,298812,0.00022879,0.346539,0.335058,0
2004011118,295381,0.000168412,0.357886,0.336055,0
2004011200,294456,0.000118954,0.363288,0.336501,0
2004011206,295933,5.70376e-05,0.358772,0.337056,0
2004011212,297805,0.000325675,0.3826,0.337503,0
2004011218,295368,0.000210005,0.390025,0.338725,0
2004011300,294.59,8.7046e-05,0.38453,0.339616,0
